iteration,total_sp,total_count,prod_sp,prod_count,mut_prod_sp,mut_prod_count,herb_sp,herb_count,mut_sp,mut_count,prim_pred_sp,prim_pred_count,sec_pred_sp,sec_pred_count,shannon_index,shannon_eq,shannon_index_prods,shannon_eq_prods,shannon_index_herbs,shannon_eq_herbs,shannon_index_interm,shannon_eq_interm,shannon_index_top,shannon_eq_top
4447,60,39304,11,9260,5,7166,8,2836,8,8332,23,9124,5,2586,4.113325599040597,0.6963605525551212,2.301174385445036,0.575293596361259,1.7175271561681573,0.42938178904203933,3.262384241030381,0.7211980896298048,1.7784369501689041,0.7659311044492861
4448,60,39371,11,9265,5,7123,8,2857,8,8370,23,9161,5,2595,4.113690401137095,0.6964223112910574,2.2996118637316556,0.5749029659329139,1.715195309148217,0.42879882728705426,3.265725983795064,0.7219368310899961,1.773927640959832,0.7639890506798342
4449,60,39425,11,9274,5,7182,8,2853,8,8358,23,9155,5,2603,4.111678716928031,0.6960817456116186,2.3011237214815408,0.5752809303703852,1.7146741751153303,0.42866854377883257,3.2590742218280613,0.7204663611303449,1.768380164020442,0.7615998824055863
4450,60,39492,11,9284,5,7207,8,2852,8,8377,23,9159,5,2613,4.11438708650555,0.6965402558097815,2.3063003047679618,0.5765750761919904,1.7159015664830939,0.42897539162077347,3.2626631487662756,0.721259746292984,1.7622229960757878,0.7589481345077028
4451,60,39544,11,9289,5,7212,8,2864,8,8389,23,9169,5,2621,4.116855879362459,0.6969582071527002,2.3080742338239784,0.5770185584559946,1.723243659355371,0.43081091483884276,3.260118395376256,0.7206971910732832,1.7635565310637615,0.7595224567663937
4452,60,39472,11,9279,5,7176,8,2867,8,8387,23,9139,5,2624,4.117207041033294,0.6970176566490386,2.306823875313875,0.5767059688284687,1.7322102130741692,0.4330525532685423,3.252930237438289,0.7191081428834288,1.7664295740321367,0.7607598090232105
4453,60,39543,11,9286,5,7181,8,2887,8,8414,23,9146,5,2629,4.11842354544295,0.6972236033125101,2.3078157723016526,0.5769539430754131,1.734925431129012,0.433731357782253,3.2561922263247043,0.7198292535740975,1.7620079026620439,0.7588554988166073
4454,60,39630,11,9294,5,7197,8,2918,8,8420,23,9168,5,2633,4.120389087701191,0.6975563574454039,2.3080082263221837,0.5770020565805459,1.7378775193250384,0.4344693798312596,3.2598431205841645,0.7206363375258431,1.7652483720187393,0.7602510930056912
4455,60,39660,11,9301,5,7202,8,2948,8,8406,23,9155,5,2648,4.1206447024338955,0.6975996314367818,2.3083277231853305,0.5770819307963326,1.7443929162411111,0.4360982290602778,3.2531863520034165,0.7191647607804788,1.765487647379164,0.7603541432943507
4456,60,39714,11,9297,5,7210,8,2952,8,8420,23,9178,5,2657,4.1184945891877485,0.6972356305785731,2.3090588097114875,0.5772647024278719,1.7359953145095846,0.43399882862739614,3.2528910854816204,0.7190994877667201,1.7544309674858507,0.7555922904541792
4457,60,39721,11,9286,5,7169,8,2990,8,8416,23,9194,5,2666,4.1203256947515685,0.6975456254115875,2.307153411887932,0.576788352971983,1.742461168266047,0.43561529206651173,3.251725589017561,0.7188418376062091,1.7540242824315755,0.755417140734784
4458,60,39810,11,9303,5,7186,8,3022,8,8426,23,9207,5,2666,4.118599344600232,0.6972533650212189,2.3052535976030155,0.5763133994007539,1.746678119610667,0.4366695299026668,3.246056951163783,0.7175887017126711,1.751428982036776,0.7542994056935853
4459,60,39825,11,9327,5,7156,8,3052,8,8414,23,9218,5,2658,4.125139095703554,0.6983605043862487,2.308324664738946,0.5770811661847365,1.7641042697455223,0.44102606743638056,3.248018915635246,0.7180224228577603,1.7505576369946543,0.7539241378099499
4460,60,39887,11,9335,5,7191,8,3057,8,8400,23,9240,5,2664,4.124932421521836,0.6983255157270933,2.3073410675329282,0.5768352668832321,1.7689994589089404,0.4422498647272351,3.2421077120634934,0.7167156642394026,1.7462755493460183,0.7520799430400669
4461,60,39894,11,9341,5,7150,8,3063,8,8390,23,9280,5,2670,4.128547250311577,0.6989374838567263,2.3081571232523768,0.5770392808130942,1.7698119389385545,0.4424529847346386,3.2474337422672277,0.7178930616654736,1.7435120787962728,0.7508897810553653
4462,60,39884,11,9341,5,7196,8,3062,8,8347,23,9254,5,2684,4.133502868507998,0.6997764393302042,2.3096680015610227,0.5774170003902557,1.7847994874466564,0.4461998718616641,3.2483440842183184,0.7180943061626053,1.7452554664232185,0.751640617237926
4463,60,39829,11,9342,5,7146,8,3045,8,8353,23,9265,5,2678,4.130706263924287,0.6993029914918795,2.3078005354259834,0.5769501338564959,1.7768717722363698,0.44421794305909246,3.2464153562382543,0.7176679324334952,1.7415917027089571,0.7500627200918737
4464,60,39893,11,9353,5,7115,8,3085,8,8374,23,9288,5,2678,4.134650987975319,0.6999708088464052,2.3093317126399717,0.5773329281599929,1.7880545036308335,0.4470136259077084,3.2466068510765362,0.7177102651881127,1.7404205691312915,0.7495583403136005
4465,60,39925,11,9354,5,7127,8,3137,8,8368,23,9265,5,2674,4.133642559352836,0.6998000881252134,2.3096670540039965,0.5774167635009991,1.7948013038037105,0.4487003259509276,3.241428875976614,0.7165655975235106,1.7370447802599258,0.7481044671816983
4466,60,39932,11,9347,5,7119,8,3161,8,8363,23,9271,5,2671,4.132836734833242,0.699663667024035,2.307315513494684,0.576828878373671,1.801315644267418,0.4503289110668545,3.2344888431714276,0.7150314010490059,1.735243410987687,0.7473286596637113
4467,60,39997,11,9351,5,7162,8,3187,8,8355,23,9277,5,2665,4.1320526014945695,0.699530918105466,2.306468509109983,0.5766171272774957,1.8060512427175017,0.45151281067937543,3.231286967865217,0.7143235793506818,1.733339071268274,0.746508505187952
4468,60,39972,11,9361,5,7132,8,3197,8,8327,23,9289,5,2666,4.13159455787442,0.6994533741569645,2.3069680931277037,0.5767420232819259,1.8034475146347935,0.45086187865869837,3.2292896903338226,0.7138820517335526,1.7278888763349916,0.744161233993257
4469,60,39991,11,9366,5,7150,8,3211,8,8282,23,9305,5,2677,4.133490139591033,0.6997742844033845,2.3061029910283417,0.5765257477570854,1.805601676862292,0.451400419215573,3.230410861511763,0.7141299031366795,1.7336044263707995,0.746622787410175
4470,60,39955,11,9378,5,7078,8,3260,8,8266,23,9303,5,2670,4.135679817958974,0.7001449833917099,2.30763361500215,0.5769084037505375,1.816889941828706,0.4542224854571765,3.2244789352120926,0.712818563454081,1.727935064480001,0.7441811261445733
4471,60,39977,11,9388,5,7052,8,3288,8,8245,23,9334,5,2670,4.137835601625975,0.7005099442170558,2.3073462715597626,0.5768365678899406,1.820219399971611,0.45505484999290274,3.2257537573774817,0.7131003816711792,1.7274327501207307,0.743964791125252
4472,60,40060,11,9391,5,7065,8,3317,8,8237,23,9377,5,2673,4.137994232123787,0.7005367993780317,2.3051726359086047,0.5762931589771512,1.8221438590104961,0.45553596475262403,3.2238799141206,0.7126861410185508,1.7281071185764632,0.7442552258106401
4473,60,40117,11,9405,5,7048,8,3361,8,8228,23,9411,5,2664,4.140811669190008,0.7010137740266421,2.306580766056822,0.5766451915142055,1.8262724537687154,0.45656811344217885,3.2288286256472176,0.7137801265933458,1.7226669414727043,0.7419122690602835
4474,60,40142,11,9403,5,7046,8,3375,8,8207,23,9451,5,2660,4.141191952704459,0.7010781536707708,2.305107067340112,0.576276766835028,1.821696129469825,0.45542403236745627,3.233419666509722,0.7147950437995437,1.7234822528313383,0.7422634045499782
4475,60,40194,11,9423,5,7041,8,3389,8,8211,23,9475,5,2655,4.142355198297008,0.7012750839463058,2.3076343302226228,0.5769085825556557,1.8175152291717072,0.4543788072929268,3.237473913653653,0.7156912948475705,1.728065664064133,0.7442373723239532
4476,60,40207,11,9426,5,7013,8,3421,8,8209,23,9477,5,2661,4.142263855634906,0.7012596201992423,2.306027430176265,0.5765068575440663,1.820693484381243,0.45517337109531075,3.236237544425,0.7154179772185288,1.7237347528273566,0.7423721503791769
4477,60,40258,11,9427,5,7046,8,3473,8,8191,23,9463,5,2658,4.141854536837068,0.7011903250614345,2.3057017374988344,0.5764254343747086,1.8213375217462542,0.45533438043656355,3.241517215240956,0.7165851262190829,1.719654952173862,0.7406150758761043
4478,60,40312,11,9426,5,7016,8,3519,8,8199,23,9481,5,2671,4.142362021809747,0.7012762391247586,2.304541904256418,0.5761354760641045,1.8236317533180169,0.4559079383295042,3.2408786229985926,0.7164439559977911,1.7158750886853142,0.7389871772788692
4479,60,40365,11,9433,5,6978,8,3590,8,8185,23,9506,5,2673,4.144081788855024,0.7015673850360363,2.3033592471032827,0.5758398117758207,1.8274439647011043,0.45686099117527607,3.2431404362431944,0.7169439631307924,1.7172727331784439,0.7395891099985805
4480,60,40380,11,9426,5,6962,8,3636,8,8149,23,9526,5,2681,4.146795515719072,0.7020268021896342,2.303491992136186,0.5758729980340465,1.8298102069314408,0.4574525517328602,3.2470627791726936,0.7178110548093417,1.7170953289020878,0.7395127061354521
4481,60,40437,11,9419,5,6938,8,3683,8,8142,23,9568,5,2687,4.14998093393496,0.7025660737681964,2.301037106502763,0.5752592766256908,1.8325630446486398,0.45814076116215996,3.2549240468790273,0.7195489038280354,1.7199218748803407,0.7407300332286021
4482,60,40420,11,9423,5,6904,8,3711,8,8136,23,9558,5,2688,4.149233387472909,0.7024395187812787,2.3014840931725056,0.5753710232931264,1.8321618891452185,0.4580404722863046,3.253402401789472,0.7192125217679824,1.7154128508661726,0.73878810228591
4483,60,40455,11,9426,5,6898,8,3746,8,8125,23,9581,5,2679,4.147924398690001,0.7022179150861161,2.3020716711943114,0.5755179177985779,1.8294157846086674,0.45735394615216685,3.251373252539943,0.7187639484381064,1.7106023946886155,0.7367163515765968
4484,60,40502,11,9444,5,6902,8,3772,8,8089,23,9606,5,2689,4.149969566227694,0.7025641492857496,2.3015118342453165,0.5753779585613291,1.831868468337881,0.45796711708447024,3.25432459210711,0.7194163855210595,1.7093311683666694,0.7361688641997287
4485,60,40499,11,9439,5,6865,8,3819,8,8080,23,9597,5,2699,4.148304767979485,0.7022823092514265,2.301778592300124,0.575444648075031,1.826927519433401,0.45673187985835023,3.252552437960456,0.7190246247440725,1.708676443618464,0.7358868895986862
4486,60,40555,11,9422,5,6889,8,3847,8,8083,23,9608,5,2706,4.148554012387508,0.7023245047862835,2.297146176763682,0.5742865441909205,1.8298407555774192,0.4574601888943548,3.258031599419585,0.7202358740896887,1.70717836748905,0.7352417033275382
4487,60,40550,11,9426,5,6883,8,3870,8,8040,23,9620,5,2711,4.1486721848998425,0.7023445106608501,2.298137196157754,0.5745342990394385,1.8337201635488505,0.4584300408872126,3.249174665519716,0.7182779183932911,1.7049509507973353,0.7342824071733554
4488,60,40568,11,9427,5,6892,8,3923,8,8024,23,9585,5,2717,4.143561776169238,0.7014793501084601,2.2991246265853467,0.5747811566463367,1.8282862566923728,0.4570715641730932,3.2399207430865067,0.7162322025341731,1.700680192441494,0.7324430916642984
4489,60,40564,11,9429,5,6863,8,3953,8,7995,23,9612,5,2712,4.141449527061268,0.7011217594143747,2.2970126729042812,0.5742531682260703,1.8241922013770835,0.45604805034427087,3.2367987472709463,0.7155420393738388,1.6967913792087328,0.7307682709662225
4490,60,40586,11,9421,5,6844,8,3997,8,7956,23,9643,5,2725,4.13999876691259,0.7008761547048923,2.295315023904906,0.5738287559762265,1.8203753682430466,0.45509384206076164,3.232782462632538,0.7146541804968247,1.6918080623390153,0.7286220732089835
4491,60,40566,11,9408,5,6815,8,4003,8,7962,23,9646,5,2732,4.137586450016974,0.7004677643924986,2.2946400303133596,0.5736600075783399,1.8132698197157922,0.45331745492894804,3.2309549698408184,0.7142501862972377,1.6869750519377218,0.7265406089242216
4492,60,40625,11,9423,5,6802,8,4038,8,7979,23,9651,5,2732,4.137584622181798,0.700467454951322,2.2950081949048027,0.5737520487262007,1.813294810235877,0.45332370255896925,3.232867732559685,0.7146730306702003,1.686893474018703,0.7265054752268437
4493,60,40620,11,9419,5,6788,8,4068,8,7953,23,9665,5,2727,4.13781441994613,0.7005063582898235,2.292145025522574,0.5730362563806435,1.8096758977016918,0.45241897442542295,3.241894903172248,0.7166686196994333,1.6853603697471322,0.725845203155996
4494,60,40647,11,9410,5,6797,8,4074,8,7966,23,9663,5,2737,4.133290970510894,0.6997405663114518,2.291299231314773,0.5728248078286933,1.798828054497967,0.4497070136244917,3.2377124033963995,0.7157440165180292,1.6852390882965695,0.7257929700783096
4495,60,40710,11,9400,5,6812,8,4114,8,7938,23,9693,5,2753,4.132045900152432,0.6995297836097395,2.2909620039467313,0.5727405009866828,1.7987912286153112,0.4496978071538278,3.2295247502166924,0.7139340151829654,1.6800688218748479,0.72356625753148
4496,60,40731,11,9411,5,6796,8,4154,8,7910,23,9707,5,2753,4.132173071081244,0.6995513128604939,2.2922687480773467,0.5730671870193367,1.7952406954012796,0.4488101738503199,3.232407612893534,0.7145713144406846,1.675302978881278,0.7215137206746912
4497,60,40705,11,9412,5,6759,8,4221,8,7848,23,9711,5,2754,4.133419911477207,0.6997623952185945,2.2929703087612117,0.5732425771903029,1.8003872981384446,0.45009682453461114,3.22945243551768,0.7139180289535925,1.6696624254377852,0.7190844665320186
4498,60,40742,11,9407,5,6737,8,4237,8,7811,23,9781,5,2769,4.13903378370865,0.7007127890240286,2.2913882903137046,0.5728470725784262,1.808357904533727,0.45208947613343176,3.233285652964201,0.7147654181313594,1.6669622141340723,0.7179215488216647
4499,60,40798,11,9407,5,6716,8,4282,8,7808,23,9812,5,2773,4.141891592455542,0.7011965983481789,2.2923725530665724,0.5730931382666431,1.8108848577451617,0.45272121443629043,3.2382847104822154,0.7158705334291218,1.6645149840737834,0.7168675842024858
4500,60,40801,11,9415,5,6698,8,4278,8,7801,23,9828,5,2781,4.143038323894832,0.7013907328798296,2.2894264344212347,0.5723566086053087,1.8158120503223638,0.45395301258059095,3.239093181576946,0.7160492578729526,1.6593924500909234,0.7146614288981336
4501,60,40773,11,9413,5,6666,8,4257,8,7763,23,9880,5,2794,4.146226975168606,0.7019305517950715,2.287998348521153,0.5719995871302882,1.8173851803267649,0.4543462950816912,3.2413311987417,0.7165440045320002,1.6534596591634942,0.7121063149217394
4502,60,40755,11,9408,5,6649,8,4268,8,7755,23,9877,5,2798,4.144043251830644,0.7015608609564457,2.2839806580014708,0.5709951645003677,1.8140005812971767,0.45350014532429417,3.242564367033905,0.716816614546892,1.6507162565782092,0.7109247957388991
4503,60,40671,11,9394,5,6619,8,4279,8,7712,23,9859,5,2808,4.144035404284907,0.7015595324155474,2.2831602450044044,0.5707900612511011,1.8165492725474173,0.4541373181368543,3.2385368404955295,0.7159262704823032,1.6464375531142594,0.7090820584580285
4504,60,40648,11,9390,5,6598,8,4274,8,7712,23,9847,5,2827,4.140120395378097,0.7008967456509304,2.278471752156107,0.5696179380390267,1.8138058231927685,0.4534514557981921,3.2332124498819708,0.7147492355117907,1.6370207539495731,0.7050264638057131
4505,60,40623,11,9404,5,6595,8,4299,8,7677,23,9823,5,2825,4.137259373691858,0.7004123923960444,2.27710993821483,0.5692774845537075,1.8087922694824958,0.45219806737062396,3.2337118817909682,0.7148596422916357,1.6337568835747789,0.703620791346699
4506,60,40598,11,9399,5,6618,8,4310,8,7630,23,9808,5,2833,4.135672047030575,0.7001436678216526,2.2739999025224336,0.5684999756306084,1.8076753238669643,0.45191883096674107,3.2333278924463005,0.7147747557910421,1.6330204600475882,0.7033036309967242
4507,60,40593,11,9375,5,6617,8,4318,8,7615,23,9827,5,2841,4.137368088956569,0.7004307972171514,2.2729463149402287,0.5682365787350572,1.8082647258626467,0.4520661814656617,3.2384146057660943,0.7158992486949103,1.6257397602869075,0.7001680042834284
4508,60,40619,11,9368,5,6626,8,4298,8,7620,23,9853,5,2854,4.1359907782147225,0.7001976270374175,2.272908531870646,0.5682271329676615,1.7993951473774596,0.4498487868443649,3.238834541358437,0.7159920816430211,1.6228881977857894,0.6989399031603157
4509,60,40582,11,9378,5,6597,8,4322,8,7585,23,9850,5,2850,4.136598566949769,0.7003005219065892,2.2736147557621016,0.5684036889405254,1.7983968982741516,0.4495992245685379,3.2418224476474875,0.7166526023384544,1.618838927191917,0.697195977238239
4510,60,40659,11,9376,5,6596,8,4321,8,7593,23,9905,5,2868,4.137538445450644,0.7004596375166825,2.2726854124179003,0.5681713531044751,1.7930815401350093,0.4482703850337523,3.246010662186093,0.7175784688523412,1.6156125125367418,0.6958064360796306
4511,60,40598,11,9380,5,6542,8,4310,8,7578,23,9912,5,2876,4.140908320741624,0.7010301365358256,2.271554236648845,0.5678885591622113,1.7982109135228574,0.44955272838071436,3.251577380782564,0.7188090739928361,1.6085091995885317,0.6927472057081773
4512,60,40608,11,9372,5,6565,8,4259,8,7576,23,9945,5,2891,4.143245954519134,0.7014258834587919,2.270095570805963,0.5675238927014907,1.7954961771108857,0.44887404427772143,3.259763699310247,0.7206187802834113,1.604930461034209,0.6912059269053571
4513,60,40613,11,9376,5,6587,8,4218,8,7561,23,9975,5,2896,4.144742175751222,0.7016791844481821,2.2712425271388046,0.5678106317847011,1.7910355155579234,0.44775887888948085,3.2653485311831383,0.7218533896304576,1.5982242520701462,0.6883177199109936
4514,60,40523,11,9369,5,6573,8,4191,8,7512,23,9976,5,2902,4.139375302167893,0.7007706059843589,2.2673178282245,0.566829457056125,1.7791803445994647,0.4447950861498662,3.2582564468829025,0.7202855799333362,1.5954235228407896,0.6871115114863987
4515,60,40501,11,9360,5,6561,8,4186,8,7497,23,9994,5,2903,4.139951525180609,0.7008681569722077,2.265783294896573,0.5664458237241432,1.7804927139120517,0.4451231784780129,3.2572368539725614,0.7200601839024549,1.5948968074418919,0.6868846675113172
4516,60,40472,11,9366,5,6582,8,4174,8,7450,23,9988,5,2912,4.140559657972421,0.7009711100880593,2.2678007355404826,0.5669501838851206,1.7811528198942421,0.44528820497356053,3.254922324832685,0.7195485231443266,1.5895684302348947,0.6845898603556909
4517,60,40478,11,9373,5,6576,8,4189,8,7427,23,9997,5,2916,4.143824990303983,0.7015239106315448,2.2702829710393315,0.5675707427598329,1.7830458060899046,0.44576145152247615,3.259317638352023,0.7205201719383599,1.5921545683376412,0.6857036494124843
4518,60,40478,11,9363,5,6579,8,4168,8,7443,23,10021,5,2904,4.143901005041783,0.7015367794559405,2.27004101697887,0.5675102542447175,1.7804222602271198,0.44510556505677995,3.2618985348118112,0.7210907171160009,1.5896867395560386,0.6846408134069092
4519,60,40461,11,9355,5,6575,8,4153,8,7436,23,10036,5,2906,4.1430384109640075,0.7013907476201018,2.269261817233236,0.567315454308309,1.7716366596302626,0.44290916490756566,3.2674224585630784,0.7223118618256187,1.5847823549966114,0.6825286099453868
